0	1459	1462	Mm-mm.
2	1463	1468	It came from the there's a scene in the movie, The Color of Money, where Tom Cruise, who's this elite pool player, shows up at this pool hall and this local hustler says, what do you got in the case? And he opens up this case. He has a special pool cue. He goes in here, and he opens it up. He goes, doom.
Doom. And that's where it came
0	1469	1472	Is that right?
2	1473	1476	Yeah. Cause Carmack said that's what they wanted to do to the gaming industry. Doom. That when Doom came out, it would just be everybody be like, oh, we're fucked.
0	1477	1480	Oh, wow.
2	1481	1484	This is Doom.
0	1485	1488	That's awesome.
2	1489	1492	Ain't that amazing?
0	1493	1496	That's amazing.
2	1497	1500	Because it's the perfect name for the game. Yeah. And the the name came out of that scene in that movie.
0	1501	1504	That's right. Well, and then, of course, Tim Sweeney and
2	1505	1508	Mhmm.
0	1509	1512	Epic Games and and the three d gaming genre took off. Yes. And so, if you just kinda in the beginning was no gaming industry. We had no choice but to focus the company on one thing, that one thing. It's a really incredible origin story.
2	1513	1516	Oh, it's It's amazing. Like, you must be, like, looking back disaster is what That $5,000,000, that pivot with that conversation with that gentleman, if he did not agree to that, if he did not like you, what would the world look like today? That's
0	1517	1556	crazy. Then then our entire life hung on another gentleman. And so so now, here we are. We built so before GeForce, was Reva one twenty eight. Reva one eight saved the company.
It revolutionized computer graphics. The performance cost performance ratio of three d graphics for gaming was off the charts amazing. And we're getting ready to to ship it. Get what? We're building it.
But we're so, as you know, $5,000,000 doesn't last long. And so every single month every single month, we were drawing down. You have to build it, prototype it. You have to design it, prototype it, get the silicon back, which costs a lot of money. Test it with software.
Because without the software testing the chip, you don't know the chip works. And then you're gonna find a bug, probably, because every time you test something, you find bugs, which means you have to tape it out again, which is more time, more money. And so we did the math. There was no chance somebody was gonna survive it. We didn't have that much time to tape out a chip, send it to a foundry, TSMC, get the silicon back, test it, send it back out again.
There was no no shot, no hope. And so the math, the spreadsheet doesn't allow us to do that. And so I heard about this company, and this company built this machine. And this machine is an emulator. You could take your design, all of the software that describes the chip, and you could put it into this machine, and this machine will pretend it's our chip.
So I don't have to send it to the fab, wait until the fab sends it back, test. I could have this machine pretend it's our chip, and I could put all of the software on top of this machine called an emulator and test all of the software on this pretend chip, and I could fix it all before I send it to the fab. Woah. And if and and if I could do that, when I send it to the fab, it should work. Nobody knows, but it should work.
And so we came to the conclusion that let's take half of the money we had left in the bank. At the time, it was about a million dollars. Take half of that money and go buy this machine. So instead of keeping the money to stay alive, I took half of the money to go buy this machine. Well, I called this guy up.
This guy the company is called IQOS. Call this company up and I say, hey, listen. I heard about this machine. I like to buy one. And they go, that's terrific, but we're out of business.
I said, what? You're out of business? He goes, yeah. We had no customers. I said, wait.
Hang on. So so you never made the machine? They can say, no. No. No.
We made the machine. We have one in inventory if you want it, but we're out of business. So I bought one out of inventory. Okay? After I bought it, they went out of business.
Wow. I bought it out of inventory. And on this machine, we put NVIDIA's chip into it, and we tested all of the software on top. And at this point, we were on fumes. But we convinced ourselves that chip is gonna be great.
And so I had to call some other gentleman. So I called TSMC. And I told TSMC that listen, TSMC is the world's largest founder today. At the time, there was a few $100,000,000 large. Tiny little company.
And I explained to them what we were doing and I explained to my I told them I had a lot of customers. I had one, you know, Diamond Multimedia. Probably one of the companies you bought the graphics card from back in the old days. And I I said, you know, we have a lot of customers and the band's really great. And we're gonna tape out a chip to you.
And I like to go directly to production production because because I I know know it it works. Works. And they said, nobody has ever done that before. Nobody has ever taped out a chip that worked the first time. And nobody starts out production without looking at it.
But I knew that if I didn't start the production, I'd be out of business anyways. And if I could start the production, I might have a chance. And so, TSMC decided to support me, and this gentleman is named Morris Chang. Morris Chang is the father of the foundry industry, the founder of TSMC. Really great man.
He decided to support our company. I explained to them everything. He decided to support us, frankly, probably because they didn't have that many other customers anyhow, but they were grateful, and I was immensely grateful. And as we were starting the production, Morris flew to United States, and he didn't so many words ask me so, but he asked me a whole lot of questions that was trying to tease out, do I have any money? But he didn't directly ask me that, you know.
And so the truth is that we didn't have all the money, But we had a strong PO from the customer. And if it didn't work, some wafers would have been lost. I'm, you know, I'm not exactly sure what would have happened, but we would have come short. It would have been it would have been rough. But they supported us with all of that risk involved.
We launched this chip, turns out to have been completely revolutionary, Knocked the ball out of the park. We became the fastest growing technology company in history to go from 0 to $1,000,000,000.
2	1557	1560	So wild that you didn't test the chip.
0	1561	1564	I know. Well, we tested afterwards. Yeah. We tested afterwards.
2	1565	1568	Afterwards? But
0	1569	1572	he went
2	1573	1576	into production already.
0	1577	1580	But by the way by the way, that methodology that we developed to save the company is used throughout the world today.
2	1581	1584	That's amazing.
0	1585	1588	Yeah. We changed we changed the whole world's methodology of designing chips, the whole world's rhythm of designing chips. We changed everything. How well did you sleep those days? It must
2	1589	1592	have been so much stress.
0	1593	1608	You know what? What is that feeling where where the world just kind of feels like it's flying? It you you have this what do you call that feeling? You can't you can't stop the feeling that everything's moving super fast and you know, you're just laying in your laying in bed and the world just feels like, you know, and you're you're you'd feel deeply anxious, completely out of control. I've felt that probably a couple of times in my life.
It's during that time. Wow. Yeah. It it was incredible. What an incredible success story.
But I I learned I learned a lot. I learned I learned about I learned several things. I learned I learned how to develop strategies. I learned how to and when I when I'm you know, our company learned how to develop strategies. What are winning strategies?
We learned how to create a market. We created the modern three d gaming market. We learned how and and so that exact same skill is how we create the modern AI market. It's exactly the same Wow. Yeah.
It's exactly the same skill. Exactly the same blueprint. And we learned how to deal with crisis, how to stay calm, how to think through things systematically. We learned how to remove all waste in the company and work from first principles and doing only the things that are essential. Everything else is waste because we have no money for it.
To live on fumes at all times. And the feeling no different than the feeling I had this morning when I woke up that you're going to be out of business soon. That you're you know, the phrase thirty days from going out of business, I've used for thirty three years. But you still feel that? Oh, yeah.
Oh, yeah. Every morning. Every morning. But but you guys are one of the
2	1609	1612	biggest companies on planet Earth.
0	1613	1620	But the the feeling doesn't change. Wow. The the sense of vulnerability, the sense of uncertainty, the sense of insecurity, it it it doesn't leave you. That's crazy. We were, you know, we had nothing.
We had nothing. Were dealing with China. Oh, yeah. Oh, yeah. Every day.
Every moment. Do you
2	1621	1624	think that fuels you? Is that part of the reason why the company's so successful that you have that hungry mentality? That you never rest. You're never sitting on your laurels. You're always on the edge.
0	1625	1628	I have a greater drive from not wanting to fail than the drive of wanting to succeed.
2	1629	1632	Isn't that like
0	1633	1636	six six coaches would tell you that's completely The the wrong world has just heard me say that for out loud for the first time, but but it's true. Well, that's so fascinating. The fear of failure drives me more than the than the the greed or whatever it is. Well, ultimately, that's probably a more healthy approach now that I'm thinking about it.
2	1637	1640	Because like the fear
0	1641	1646	I'm not ambitious. For example. You know? I just wanna stay alive, Joe. I want the company to thrive, you know?
I want us to make an impact. That's interesting. Yeah.
2	1647	1650	Well, maybe that's why you're so humble. That's what maybe that's what keeps you grounded, you know? Because with the kind of spectacular success the company's achieved, it would be easy to get a big head.
0	1651	1654	No. Right? Isn't that interesting?
2	1655	1658	It's like, though if you were the guy that your main focus is just success, you probably would go, well, made it, nailed it, I'm the man.
0	1659	1662	Drop the mic.
2	1663	1666	Instead, you wake up, you're like, god, we can't fuck this up.
0	1667	1672	No. Exact every morning. Every morning. No. Every moment.
Yeah. That's crazy. Before I go to bed.
2	1673	1676	Well, listen. If I was a major investor in your company, that's what I'd want running it. I'd want a guy who's yeah. Like terrified of
0	1677	1684	That's what I work. That's why I work seven days a week. Every moment I'm I'm awake. You work every moment? Every moment I'm awake.
Wow. I'm thinking about solving a problem. I'm thinking about long can keep this up? I don't know. But so far, could be next week.
That sounds exhausting.
2	1685	1688	It is exhausting. Sounds completely exhausting.
0	1689	1692	Always in a state of anxiety. Wow. Yeah. Always in a state of anxiety.
2	1693	1696	Well, kudos to you for admitting that. I think that's important for a lot of people to hear because, you know, there's probably some young people out there that are in a similar position to where you were when you were starting out that just feel like all those people that have made it, they're just smarter than me and they had more opportunities than me and it's just like it was handed to them or they're just in the right place at the right time and
0	1697	1700	Joe, I just described to you somebody who didn't know what was going on, actually did it wrong. Yeah. Yeah. And the ultimate diving catch like two or three times.
2	1701	1704	Crazy. Yeah. The ultimate diving catch is the perfect way to put it. You know? It's just like the edge of your glove.
0	1705	1708	It probably bounced off of somebody's helmet and landed at the edge of
2	1709	1712	God, that's incredible. That's incredible but it's also it's really cool that you have this perspective, that you look at it that way. Because you know a lot of people that have delusions for grandeur, they have you know And they're
0	1713	1716	rewriting of history oftentimes had them somehow extraordinary extraordinarily smart and they were geniuses and they knew all along and they were they were spot on. The business plan was exactly what they thought. Yeah. They destroyed the competition and, you know, and they emerged victorious.
2	1717	1720	Meanwhile, you're like,
0	1721	1724	I'm scared every day. Exactly. Exactly.
2	1725	1728	It's so funny. Oh my god.
0	1729	1732	That's amazing. It's so true though.
2	1733	1736	It's amazing.
0	1737	1740	It's so true.
2	1741	1744	It's amazing.
0	1745	1752	Well, but I I think there's nothing inconsistent with being a leader and being vulnerable. You know, I the company doesn't need me to be a genius right all along, right all the time. Absolutely certain about what I'm trying to do and what I'm doing. The the company doesn't need that. The company wants me to succeed.
You know, the thing that and we started out today talking about president Trump and I was about to say something. And listen, he is my president. He is our president. We should all and we're talking about just because it's president Trump, we all want him to be wrong. I think The United States, we all have to realize he is our president.
We want him to succeed
2	1753	1756	because No matter who's president.
0	1757	1760	That's right.
2	1761	1764	Attitude. Yeah.
0	1765	1772	That's right. Yeah. We want him to succeed. We need to help him succeed because it helps everybody, all of us succeed. Succeed.
And I'm lucky that I work in a company where I have 40,000 people who wants me to succeed. They want me to succeed and I can tell. And they're all every single day to help me overcome these challenges, trying to realize realize what I described to be our strategy, doing their best. And if it's somehow wrong or not perfectly right, to tell me so that we could pivot. And the more vulnerable we are as a leader, the more able other people are able to tell you.
You know that Jensen, that's not exactly right or
2	1773	1776	Right.
0	1777	1780	Right. Have you considered this information or and the more vulnerable we are, the more able we're actually able to pivot. If we put ourselves into the superhuman capability, then it's hard for us to pivot strategy.
2	1781	1784	Right.
0	1785	1792	Because we were supposed to be right all along. And so if you're always right, how can you possibly pivot? Because pivoting requires you to be wrong. And so I've got no trouble with being wrong. I just have to make sure that I stay alert, that I reason about things from first principles all the time.
Always break things down to first principles, understand why it's happening. Reassess continuously. The reassessing continuously is kind of partly what causes continuous anxiety. You know, because you're asking yourself, were you wrong yesterday? Are you still right?
Is this the same? Has that changed? Has that condition? Is that worse than you thought?
2	1793	1796	Because that mindset is perfect for your business though because this business is ever changing.
0	1797	1800	All the time. There's I've got competition coming from every direction.
2	1801	1804	So much of it is kind of up in the air.
0	1805	1808	And you have to invent a future where a 100 variables are included and there's no way you could be right on all of them. And so you have to be you have to surf.
2	1809	1812	Wow. That's a good way
0	1813	1816	to put it. You have to surf.
2	1817	1820	Yeah. You're surfing waves of technology and innovation.
0	1821	1826	That's right. You can't predict the waves. You gotta deal with the ones you have. Wow. And but skill matters.
And, oh, I've been doing this for thirty I'm the longest running tech CEO in the world. Is that true?
2	1827	1830	Yeah. Congratulations. That's amazing.
0	1831	1842	And, you know, people ask me how is, one, don't get fired. That'll stop and shorten the heartbeat. And then, two, don't get bored. Yeah. Well, how do you maintain your enthusiasm?
The the honest truth is it's not always enthusiasm. It's, you know, sometimes it's enthusiasm. Sometimes it's just good old fashioned fear. And then sometimes, you know, a healthy dose of frustration. You know, it's Whatever keeps you moving.
Yeah. Just all the emotions. Mhmm. I think, you know, CEOs, we have all the emotions, right? You know?
And so probably probably jacked up to the maximum because you're you're kinda feeling it on behalf of the whole company. I'm feeling it on behalf of everybody at the same time. And it kind of, you know, encapsulates into into somebody. And so I have to be mindful of the past, have to be mindful of the present, I've got to be mindful of the future, and you know, it it can't It's not without emotion. It's not just it's it's not just a job.
Let's just put it that way. No. It doesn't seem like it at all.
2	1843	1846	I would imagine one of the more difficult aspects of your job currently, now that the company is massively successful, is anticipating where technology is headed and where the applications are going to be.
0	1847	1850	Yeah.
2	1851	1854	So how do you try to map that out?
0	1855	1874	Yeah. There there there there's a whole bunch of ways and and it takes it takes it takes a whole bunch of things, but let me just start. You you have to be surrounded by amazing people. And NVIDIA is now, you know, if you look at look at look at the large tech companies in the world today, most of them have a business in advertising or social media or, you know, content distribution. And at the core of it is really fundamental computer science.
And so the company's business is not computers. The company's business is not technology. Technology drives the company. NVIDIA is the only company in the world that's large whose only business is technology. We only build tech We don't advertise.
The only way that we make money is to create amazing technology and sell it. And so to be that To be NVIDIA today, you're The number one thing is you're surrounded by the finest computer scientists in the world and that's my gift. My gift is that we've created a company culture, a condition by which the world's greatest computer scientists wanna be part of it. Because they get to do their life's work and create the next thing. Because that's what they wanna do.
Because maybe they're not they don't wanna be in service of another business. They wanna be in service of the technology itself. And we're the largest form of its kind in history of the world. Wow. I know.
It's pretty amazing. Wow. And so so one, you know, we have a we we have got a great condition, we have a great culture, we have great people. And then now now now the question is how do you systematically be able to see the future, stay alert of it, and reduce the reduce the the likelihood of missing something or being wrong. And so there's a lot of different ways you could do that.
For example, we have great partnerships. We we have fundamental research. We have a great research lab, one of the largest industrial research labs in the world today. And we partner with a whole bunch of universities and other scientists. We do a lot of open collaboration and so I'm constantly working with researchers outside outside the company.
We have the benefit of having amazing customers And so I have the benefit of working with Elon and, you know, and others in the industry. And we have the benefit of being the only pure pure play technology company that can serve consumer Internet, industrial manufacturing, scientific computing, health care, financial services. All the industries that we're in, they're all signals to me. And so they all have mathematicians and scientists. And so because I I have the benefit now of a radar system that is the most broad of any company in the world, working across every single industry from agriculture to energy to video games.
And so the ability for us to have this vantage point, one, doing fundamental research ourselves, and then two, working with all the great researchers, working with all the great industries. The feedback system's incredible. And then finally, you just have to have a culture of staying super alert. There's no easy way of being alert except for paying attention. I haven't found a single way of being able to stay alert without paying attention and so, you know, I probably read several thousand emails a day.
How?
2	1875	1878	How do you have a time for that?
0	1879	1882	I wake up early. This morning, I was up at 04:00.
2	1883	1886	How much do you sleep?
0	1887	1890	Six, seven six, seven hours.
2	1891	1894	Yeah. And then you're up at four, read emails for a few hours before you get going?
0	1895	1898	That's right. Yeah. Wow.
2	1899	1902	Every day?
0	1903	1906	Every single day. Not one day missed. Including Thanksgiving, Christmas.
2	1907	1910	Do you ever take a vacation?
0	1911	1914	Yeah. But they're my definition of a vacation is when I'm with my family. And so if I'm with my family, I'm very happy. I don't care where we are.
2	1915	1918	And you don't work then or do you work a little?
0	1919	1922	No. No. I work a lot.
2	1923	1926	Even when you like, if you go on a trip somewhere
0	1927	1930	Oh, sure.
2	1931	1934	You're still working.
0	1935	1944	Oh, sure. Oh, sure. Wow. Every day? Every day.
Oh. But my kids work every day. You make me tired just saying this. My kids work every day. Both of my kids work at NVIDIA.
They work every day. Wow. Yeah. I'm very lucky. Wow.
Yeah. It's brutal now because, you know, it's just me working every day. Now we have three people working every day, and they wanna work with me every day. And so it's it's a lot of work.
2	1945	1948	Well, you've obviously imparted that ethic into them. They
0	1949	1952	work incredibly hard. I mean, it's not unbelievable. There's no But my parents work incredibly hard. Yeah. I was I was born with the work gene, the suffering gene.
2	1953	1958	Yeah. Well, listen, man. It has paid off. What a crazy story. It was just it's really an amazing origin story.
It really I mean, it has to be kind of surreal to be in the position that you're in now when you look back at how many times that it could have fallen apart and humble beginnings.
0	1959	1978	But Joe, this is it's a great country. You know, I'm an immigrant. My parents sent my older brother and I here first. We're in we're in Thailand. I was born in Taiwan, but my dad had a job in Thailand.
He was a chemical and instrumentation engineer, incredible engineer. And his job was to go start an oil refinery. And so we moved to Thailand, lived in Bangkok. And in '19 I guess 1973, 1974 time frame, you know how Thailand every so often they would just have a coup. You know, the military would have an uprising.
And all of a sudden, one day, there were tanks and soldiers in the streets. And my parents thought, you know, probably isn't safe for the kids to be here. And so they contacted my uncle. My uncle lives in Tacoma, Washington and we had never met him and my parents sent us to him. How old were you?
I was about to turn nine and my older brother almost turned 11. And so the two of us came to United States and we stayed in with our uncle for a little bit while he looked for a school for us. And my parents didn't have very much money and they never been to United States. My father was I'll tell you that story in a second. And and so my uncle found a school that would accept foreign students and affordable enough for my parents.
And that school turned out to have been in Oneida, Kentucky. Clark County, Kentucky, the epicenter of the opioid crisis today. Coal Country. Clark County, Kentucky is was the poorest county in America when I showed up. It is the poorest county in America today.
And so we went to the school. It's a great school. Oneida Baptist Institute in a town of a few 100. I think it was 600 at the time that we showed up. No traffic light.
And I think it's 600 today. It's an amazing feat actually. The ability to hold your population for What is 600 people is quite a magic quite a magical thing, however they did it. And and so the school had a mission of being an open school for any children who'd like to come. And what that basically means is that if you're a troubled student, if you have a troubled family, if you're, you know, whatever your background, you're welcome to come to Oneida Baptist Institute, including kids from international who would like to stay there.
Did you speak English at the time? Okay. Yeah. Yeah. Okay.
Yeah. And so we showed up, and my first my first thought was, gosh, there are a lot of cigarette butts on the ground. A 100% of the kids smoked. So right away, you know this is not a normal school.
2	1979	1982	Nine year olds?
0	1983	1986	No. I was the youngest kid.
2	1987	1990	Okay. 11 year olds.
0	1991	1994	My roommate was 17 years old.
2	1995	1998	Wow. Yeah.
0	1999	2014	He just turned 17. And he was jacked. And and I don't know where he is now. I know his name but I I don't know where he is now. But anyways, that night we got and and the second thing I noticed when you walk into the into your dorm room is there are no drawers and no closet doors, just like a prison.
And there are no locks so that people could check check up on you. And so I go into my room and he's 17 and we, you know, get ready for for bed and he had all this tape all over his body. And turned out, he was in a knife fight and he's been stabbed all over his body and these were just fresh wounds. Woah. And the other kids were hurt much worse.
And so he was my roommate, the toughest kid in school and I was the youngest kid in school. It was a was a junior high but they took me anyways because if I walked about a mile across the Kentucky River, the Swing Bridge, the other side is a middle school that I could go to. And then I can cut go to that school and then come back and then I stay in the dorm. And so basically, Oneida Baptist Institute was my dorm when I went to this other other school. My older brother went went to went to the junior high.
And so we were there for a couple of years. Every kid had every kid had chores. My older brother's chore was to work in the tobacco farm, you know, so they raised tobacco so that they could raise some extra money for the school, kinda like a penitentiary. Wow. And my job was just to clean the dorm.
And so, I I was nine years old, I was cleaning toilets and for a dorm of a hundred hundred boys. I clean more bathrooms than anybody, and I just wish that everybody was a little bit more careful. Anyways, I was the youngest kid in school. The my memories of it was really good, but it was a pretty it was a tough town. Towns like?
Yeah. Town kids, they all carried everybody had knives. Oof. Everybody had knives. Everybody smoked.
Everybody had a Zippo lighter. I smoked for a week.
2	2015	2018	Did you? Oh, yeah. Sure. How old were you?
0	2019	2022	I was nine. Yeah.
2	2023	2026	When you're nine? You're nine, you tried smoking.
0	2027	2030	Yeah. I got myself a pack of cigarettes. Everybody else did.
2	2031	2034	Did you get sick?
0	2035	2040	No. I I got used to You know? And I learned how to blow blow smoke rings and, you know, you know, breathe out in my nose, you know, take it in out of my through my nose. It was a color. All the different things that you learned.
Yeah. At nine.
2	2041	2044	Yeah. Wow. You just did it to fit in or look cool?
0	2045	2048	Because everybody else did it.
2	2049	2052	Right.
0	2053	2060	Yeah. And and then I did it for a couple weeks, I guess. And I just rather have I had a quarter, you know? I had a quarter a month or something like that. I just rather buy popsicles and fredgesicles with it.
I was nine, you know? Right. I chose I chose the the better path. Wow. That was our school.
And then my parents came to United States two years later, and we met them in Tacoma, Washington. That's wild. It it was a really crazy experience.
2	2061	2064	What a strange formative experience.
0	2065	2068	Yeah. Tough kids.
2	2069	2072	Thailand to
0	2073	2076	one of the
2	2077	2080	poorest places in America or if not the poorest as a nine year old.
0	2081	2084	That was my first Yeah.
2	2085	2088	With your brother.
0	2089	2104	Wow. Yeah. Yeah. No. I I used to what breaks my heart probably the only thing that really breaks my heart of about that experience was so we didn't have enough money to make, you know, international phone calls every week.
And so my parents gave us this tape deck, this Iowa tape deck, and a tape. And so every month, we would sit in front of that tape deck and that my older brother Jeff and I, the two of us would just tell them what we did the whole month. Wow. And we would send that tape by mail. And my parents would take that tape and record back on top of it and send it back to us.
Wow. Could you imagine if for two years Wow. Is that tape still existed of these two kids just describing their first experience with United States? Like, remember telling my parents that that I joined the swim team and my roommate was really buff. And so every day we spent a lot of time in the in the gym.
And so every night, 100 push ups, 100 sit ups, every day in the gym. So I was nine years old. I was getting I was pretty buff. And I'm pretty fit. And and so I joined the soccer team, I joined the swim team because if you join the team, they take you to meet, and then afterwards, you get to go to a nice restaurant.
And that nice restaurant was McDonald's. Wow. And and I recorded this thing. Said, mom and dad, we went to the most amazing restaurant today. This whole place is lit up.
It's like the future. And the food comes in a box. And the food is incredible. The hamburger is incredible. It was McDonald's.
But anyhow, it wouldn't it be amazing? Oh my god. Two years? Yeah. Two years.
2	2105	2108	Yeah. What a crazy connection to your parents too. Just sending a tape and them sending you one back and it's the only
0	2109	2122	way you're communicating for two years. Yeah. Wow. Yeah. No.
I I my parents are incredible actually. They're just they're they grew up really poor and when they came to United States, they had almost no money. Probably one of the most impactful memories I have is is we they came and we were we were staying in a in a in a apartment complex. And they had they had just rent back in the I guess people still do rent rent a bunch of furniture. And we were messing around and we bumped into the coffee table and crushed it.
It was made out of particle wood and we crushed it. And I just still remember my the look on my mom's face, you know, because they didn't have any money and she didn't know how she was gonna pay it back. And but anyhow, that's that kinda tells you how hard it was for them to come here. But they they left everything behind and all they had was their suitcase and the money they had in your in their pocket when they came to United States. How old were they?
American dream. They were in their forties. Wow. Yeah. Late late thirties.
Pursued the American dream. This is this is the American dream. I'm the first generation of the American dream. Wow. Yeah.
It's hard not to love this country. That that's It's it's hard not to be romantic about this country.
2	2123	2126	That is a romantic story. That's an amazing story.
0	2127	2132	Yeah. And and my dad found his job literally in the newspaper, you know, the ads. And he calls people, got a job. What did he do? He was a consulting engineer in a in a consulting firm, and they helped people build oil refineries, paper mills, and fabs, and that's what he did.
He was an he he's really good at factory design, instrumentation engineer. And so he's he's brilliant at that. And so he did that and my mom worked as a maid and they found a way to raise us. Wow.
2	2133	2136	That's an incredible story, Jensen. It really is. Every all of it. From your childhood to the perils of the NVIDIA almost falling. It's really incredible, man.
0	2137	2140	It's a great story. Yeah. I I've lived a great life.
2	2141	2144	You really have. And it's a great story for other people to hear too. It really is.
0	2145	2150	You don't you don't have to go to Ivy League schools to succeed. This country creates opportunities has opportunities for all of us. You do have to strive. You have to claw your way here. Yeah.
But if you put in the
2	2151	2154	work, you can succeed.
0	2155	2158	Nobody works of
2	2159	2162	luck and a lot of Lot and and good decision making.
0	2163	2166	And the good graces of others.
2	2167	2170	Yes. That's really important.
0	2171	2184	Yeah. You and I spoke about two two people who are very dear to me, but the list goes on. The people the people at NVIDIA who have have helped me, many friends that are on the board, the decisions, you know, them giving me the opportunity, like, when we were inventing this new computing approach, I tanked our stock price because we added this thing called CUDA to the chip. We had this big idea. We added this thing called CUDA to the chip, but nobody paid for it.
But our cost doubled. And so we had this graphics chip company and we invented GPUs. We invented programmable shaders. We invented everything modern computer graphics. We invented real time ray tracing.
That's why it went from GTX to RTX. We invented all this stuff, but every time we invented something, the market doesn't know how to appreciate it, but the cost went way up. And in the case of CUDA that enabled AI, the cost increased a lot. It And but I really we really believed it. You know?
And so if you believe in that future and you don't do anything about it, you're gonna regret it for your life. And so we always you know, I always tell the team, do you believe what? Do we believe this or not? And if you believe it and so grounded on first principles, not random, you know, hearsay, and we believe it, we've gotta we owe it to ourselves to go pursue it. If we're the right people to go do it, if it's really, really hard to do, it's worth doing and we believe it.
Let's go pursue it. When we pursued it, we we launched the product. Nobody knew it was exactly what like when I launched DGX one and the entire audience was, like, complete silence. When I launched CUDA, the audience was complete silence. No customer wanted it.
Nobody asked for it. Nobody understood it. NVIDIA was a public company.
2	2185	2188	What year was this?
0	2189	2194	This is a let's see. February 2006. Twenty years ago. 2005. Wow.
Our stock prices went poof. I think our valuation went down to like 2 or $3,000,000,000. From? From about '12 or something like that. I crushed it a very bad way.
2	2195	2198	Yeah. What is it now though?
0	2199	2202	Yeah. It's higher.
2	2203	2206	Very humble of you.
0	2207	2210	It's higher. But it changed the world. Yeah. That invention changed the world.
2	2211	2216	It's an incredible story, Jensen. It really is. Thank you. I like your story. It's incredible.
My story is not as incredible. My story is more weird. You know? It's much more fortuitous and weird.
0	2217	2220	Okay. What are the three milestones that most important milestones that led to here?
2	2221	2224	That's a good question. Okay.
0	2225	2228	What was step one?
2	2229	2238	I think step one was seeing other people do it. Step one was in the initial days of podcasting, like in 2009 when I started podcasting and only been around for a couple of years. The first was Adam Curry, my good friend, who was the pod father. He he invented podcasting. And then, you know, I remember Adam Carolla had a show because he had a radio show.
His radio show got canceled, and so he decided to just do the same show but do it on the Internet, and that was pretty revolutionary. Nobody was doing that. And then there was the experience that I had had doing different morning radio shows like Opie and Anthony in particular because it was fun, And we would just get together with a bunch of comedians, you know, I'd be on the show with like three or four other guys that I knew and it was always just I looked forward to it, which was just such a good time. And I said, god, I miss doing that. It's so fun to do that.
I wish I could do something like that. And then I saw Tom Green set up. Tom Green had a setup in his house, and he essentially turned his entire house into a television studio, and he did an Internet show from his living room. He had servers in his house and cables everywhere. Had a step over cables.
I was this is, like, 2007. I'm like, Tom, this is nuts. Like, this is
0	2239	2242	and I'm like, you
2	2243	2246	gotta figure out a way to make money
0	2247	2250	from this. Like, this I wish everybody I wish everybody on the Internet could see your setup. It's nuts. I just wanna let you guys know that.
2	2251	2260	It's not just this. Yeah. So that was the the beginning of it. It's just seeing other people do it and then saying, alright. Let's just try it.
And then so the beginning days, we just did it on a laptop. Had a laptop with a webcam and just messed around, had a bunch of comedians come in, and we would just talk and joke around. Then I did it like once a week, and then I started doing it twice a week. And then all of a sudden, I was doing it for a year, and then I was doing it for two years. Then it was like, oh, it's starting to get a lot of viewers, a lot of listeners, you know, and then I just kept doing it.
It's all it is. I just kept doing it because I enjoyed doing it. Was there any setback? No. No.
There's never really a setback.
0	2261	2264	Really? No. It must have been. Or you're You're resilient or you're just tough.
2	2265	2270	No. No. No. No. It wasn't tough or hard.
It was just interesting. So I just it the the You were
0	2271	2274	never once punched in the face.
2	2275	2278	No. Not in the show. No. Not really. Not not doing the show.
0	2279	2282	You never did something that that big blowback. Nope. Not really.
2	2283	2286	No. It all just kept growing.
0	2287	2290	Mhmm.
2	2291	2294	It kept growing. And the thing stayed the same from the beginning to now. And the thing is, I enjoy talking to people. I've always enjoyed talking to interesting
0	2295	2300	people. Tell just when we walked in, the way you interacted with everybody, not just me. Yeah. That's cool. People are cool.
Yeah. That's cool.
2	2301	2306	You know? I I it's a an amazing gift to be able to have so many conversations with so many interesting people because it changes the way you see the world because you see the world through so many different people's eyes. And you have so many different people have different perspectives and different opinions and different philosophies and different life stories and, you know, it's an incredibly enriching and educating experience having so many conversations with so many amazing people. And that's all I started doing and that's all I do now. Even now, when I book the show, I do it on my phone and I basically go through this giant list of emails of all the people that wanna be on the show or the request to be on the show.
And then I factor in another list that I have of people that I would like to get on the show that I'm interested in, and I just map it out.
0	2307	2310	And that's it. And I go, oh, I'd like to
2	2311	2314	talk to him.
0	2315	2318	Is that if it wasn't because of president Trump, I wouldn't have been bumped up on that list. No.
2	2319	2322	I wanted to talk to you already. I I just think, you know, what you're doing is very fascinating. I mean, how would I not wanna talk to you? And then today, you proved to be absolutely the right decision.
0	2323	2326	Well, you know, listen. It's it's strange to be an immigrant one day going to Oneida Baptist Institute with with the students that were there. And then here, NVIDIA's one of the most consequential companies in the history of companies. It is a crazy story.
2	2327	2330	It has to be. Yeah.
0	2331	2334	That journey is. Yeah. And it's very humbling and and I'm I'm very grateful.
2	2335	2338	It's pretty amazing, man.
0	2339	2342	Surrounded by amazing people.
2	2343	2346	You're very fortunate and you've also you seem very happy and you seem like you're 100% on the right path in this life, you know?
0	2347	2350	You know, everybody says you you must love your job, not every day. That's not part that's part Yeah. Of
2	2351	2354	the beauty of everything. Yeah. Is that there's ups and downs.
0	2355	2358	That's right.
2	2359	2362	It's never just like this giant dopamine high.
0	2363	2368	We leave we leave this impression. Here here's here's an impression I don't think is healthy. We we people who are successful leave the impression often that that our job gives us great joy. I think largely it does. That our jobs were passionate about our work.
